tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
68PdGy1jVVmzAMNSgib32M,Yawa No Dey End,https://open.spotify.com/track/68PdGy1jVVmzAMNSgib32M,2022-02-25,145200,True,38,185,0KlWAPnAcezq2fKQ0QWWyo,Yawa No Dey End,single,3xBgAZIqiYzRh0Du0uXFAk,Majeeed,"['afrobeats', 'nigerian pop']",44,0.666,0.000134,0.214,0.843,-8.182,2024-05-31,"['Ohhh', 'Wetin go kill a man na billing, oh', 'Oh ohh ohh', 'Majeeed baby', 'I get 10k for aza', 'And my padi wan borrow the raba', 'My shawtie wan do data', 'My mama call me later', 'She need funds oh!', 'For this kind matter', 'Na me be my one and only comforter', 'And if I say no raba (mogbe)', 'Omo dey go shoot my leg catapult', 'But I go live life, I go chop life', 'My brother yawa no dey end, yawa no dey end', 'Oh I go live my life, Oh I go my chop life', 'Cos yawa no dey end, yawa no dey end', 'Sapa no get friend, oh', 'Owu no get enemy', 'I say chop your life, my friend oh', ""Las las, owo epo l'araye b'ani la oh"", 'With my last card, I go buy shayo and dine', 'Dine and wine', 'Make any motherfucker no kon kill my vibe', 'Make anybody no kon spoil my shine', 'But I go live life, I go chop life', 'My brother yawa no dey end, yawa no dey end', 'Oh I go live my life (oh no no no), Oh I go my chop life', 'Cos yawa no dey end, yawa no dey end', 'But I go live life, I go chop life', 'My brother yawa no dey end, yawa no dey end (ee no dey end oh)', 'Ohhh I go live my life, Oh I go my chop life', 'Cos yawa no dey end, yawa no dey end', 'Opor por por por, o poju', 'Dream Empire', ""Don't touch me, don't touch me, don't do that"", 'Please, babe', 'Go and meet your friends, go and meet your mum', ""Go and meet the people you're giving money to"", ""Please, don't touch me"", 'For real? Yes, for real. What do you mean for real?', ""Don't tough me, please abeg""]"
26b3oVLrRUaaybJulow9kz,People,https://open.spotify.com/track/26b3oVLrRUaaybJulow9kz,2022-12-06,184791,False,79,185,5Hmh6N8oisrcuZKa8EY5dn,People,single,7kjSuFGKhLm8b5qXoMhRkJ,Libianca,['afrobeats'],63,0.573,1.31e-05,0.0678,0.693,-7.621,2024-05-31,"['[Libianca]', 'Oh-oh-oh-oh', 'Mhmm, mhmm', ""From Bamenda, it's Libianca"", 'Oh-oh (A-yo, Mage, you made a bang)', '[Libianca]', ""I've been drinking more alcohol for the past five days"", 'Did you check on me?', 'Now, did you look for me?', ""I walked in the room, eyes are red and I don't smoke banga"", 'Did you check on me? (Did you check on me?)', 'Now, did you notice me?', '[Libianca]', 'Nobody wey know the paranoia oh', ""'Cause I put a smile on my face"", 'A façade you can never face (Ooh)', ""And if you don't know me well, well, oh"", ""You won't see how buried I am inside my grave"", 'Inside my grave', '[Libianca]', ""'Cause you see people, people, people, people"", ""Don't really know you"", ""They don't really know you"", ""'Cause you see people, people, people"", ""They don't really know you"", ""They don't really know "", '[Libianca]', ""I've been drinking more alcohol for the past five days"", 'Did you check on me?', 'Now, did you look for me?', ""I walked in the room, eyes are red and I don't smoke banga"", 'Did you check on me? (Did you check on me?)', 'Now, did you notice me?', '[Libianca]', 'Oh, holy father', 'Oh, holy father, I dey try fo hold my head', 'I say make you no leave me diko', 'Oh, holy father (Yeah-yeah)', 'Oh, make you try fo understand', 'Yahoo girl no dey for here', '[Libianca & MAGETHEPRODUCER]', ""'Cause you see people (Bang), people, people, people"", ""Don't really know you (They don't really know you)"", ""They don't really know you"", ""'Cause you see people (Bang), people, people"", ""They don't really know you (Mmm)"", ""They don't really know "", '[Libianca]', ""I've been drinking more alcohol for the past five days"", 'Did you check on me?', 'Now, did you look for me?', ""I walked in the room, eyes are red and I don't smoke banga"", 'Did you check on me? (Did you check on me?)', 'Now, did you notice me?', ""I've been drinking more alcohol for the past five days"", 'Did you check on me?', 'Now, did you look for me?', ""I walked in the room, eyes are red and I don't smoke banga"", 'Did you check on me? (Did you check on me?)', 'Now, did you notice me?', '[Libianca]', ""I've been drinking more alcohol for the past five days"", 'Did you check on me?']"
3rmqNsOiGqqvFNTmGlzl4R,Ta Ta Ta,https://open.spotify.com/track/3rmqNsOiGqqvFNTmGlzl4R,2022-08-24,159425,True,68,185,0XIgw74GKfTD6MCOHzhovL,Bayanni,single,6FbCERtE2CKqEWihHMYjcG,Bayanni,"['afrobeats', 'nigerian pop']",52,0.735,0.522,0.0534,0.603,-11.208,2024-05-31,"['Mavin', 'Ohema doh, doh, doh', 'She wan dey form', 'I give her one time now she come for more (Ah, ah)', 'My thing too long, she want to taste my kokoro', 'My dear make I tell you, I no dey wan dey do like say', 'Me I suppose dey go holiday but I want to stay (Ahn, ahn, ahn)', 'She thought I was lazy (Ye, ye)', ""She said baby don't play me"", 'When I hit it she be screaming my name (Ye, ye)', ""I'm driving her crazy (Uh, uh)"", 'She want it on a daily (Ye, ye)', ""She call me on the phone, say she wan know if I'll come back again (Ye, ye)"", ""If I'll come back again (Ye, ye)"", 'I give her like', 'Ta, ta, ta, ta, ta, ta', 'Omo ye n ki gbe', 'Ah, ah, ah, ah, ah, ah, ah', 'She make I go', 'Ta, ta, ta, ta, ta, ta', 'Omo ye n kigbe', 'Ah, ah, ah, ah, ah, ah, ah', 'She wan dey corner, she wan dey corner my location', 'She want to germinate on top this my plantation (Ye, ye, ye)', 'And if I answer she go carry me go for vacation', 'She want to get down but she no know say me I be gladiator', 'Omo the kele don gallant, the body don balance, I ready to faya dey go', 'Omo I no dey too shout am, gbomo gbomo, me I fit carry your girly dey go uhh', 'My dear make I tell you, I no dey wan dey do like say', 'Me I suppose dey go holiday but I want to stay', 'She thought I was lazy (Ye, ye)', ""She said baby don't play me"", 'When I hit it she be screaming my name (Ye, ye)', ""I'm driving her crazy (Crazy)"", 'She want it on a daily (Ye, ye)', ""She call me on the phone, say she wan know if I'll come back again (Ye, ye)"", ""If I'll come back again (Uh, uh)"", 'I give her like', 'Ta, ta, ta, ta, ta, ta', 'Omo ye n ki gbe', 'Ah, ah, ah, ah, ah, ah, ah', 'She make I go', 'Ta, ta, ta, ta, ta, ta', 'Omo ye n kigbe', 'Ah, ah, ah, ah, ah, ah, ah']"
60qIa2znv2BICoDyJS8rNv,TECHNICIAN (feat. Blaqbonez & Lekaa Beats),https://open.spotify.com/track/60qIa2znv2BICoDyJS8rNv,2024-04-19,156428,True,64,183,7ChVqPO3roVcHSLi32PnIK,TECHNICIAN,single,3LOm0AZjpwVQebvkyanjDy,ODUMODUBLVCK,"['afro drill', 'afrobeats', 'nigerian pop']",65,0.796,2.99e-06,0.15,0.585,-8.539,2024-05-31,"['[ODUMODUBLVCK]', 'Lekaa, Lekaa from London', 'E dey catch am abi?', 'Na so, na so, na so (Oh)', 'Black sheep forever, black sheep for life', ""Izgaaju 'til we kpeme, Antiworld gangsters"", ""G.E Records, you get me? Odumodublvck (We're coming, we're coming, prra)"", 'NATIVE, yeah, ah (Ayy, ayy)', 'Lekaa Beats', '[ODUMODUBLVCK]', 'Technician, my tester, look at how I control her', 'She dey find me, make I knack am, put her on my vibration (Vibration)', ""Technician, my tester, look at how I permutate am, oh (Modu, I think you're a pimp oh)"", 'She dey find me, make I knack am, put her on my vibration (Can you put ???)', '[ODUMODUBLVCK & Blaqbonez]', 'So I go give am all, if she no dey stubborn', 'Blaqie where you go? (Where?)', 'Modu why you go do me long jump?', 'Odogwu no dey lie oh', 'Baby, when I tell you I am busy comport', 'Listen to my vibration (Uh-huh)', 'Shawty kpompi (Prra), put it to a complete stop (Ah)', '[Blaqbonez & ODUMODUBLVCK]', 'Hey', 'I been dey sing every day for ghetto', 'All my mates them dey study for NECO', 'I get a girl wey dey hi my hello', 'She no dey sing, but she get falsetto', 'Na the one wey I no fit let go (Woah, yeah)', ""She dey tell when l'm on ogogoro (Prra)"", '[ODUMODUBLVCK]', 'Teezee, agbero go carry overload (Yes)', 'Odumodu, na me be her coach (Play)', 'Squander am, see my audacity choke (Spend)', 'Omo she mount inside my post', 'Nothing dey for me to scope (Block)', 'Mad marking, Makélélé on a low', '[Blaqbonez]', ""Huh, KDB, I'm crazy"", 'Shoot from out to box, no safety', 'I flow so marvellous, no benjie', ""VVS's, ice on me, Makaveli"", '[ODUMODUBLVCK & Blaqbonez]', 'How many times did I run from pum-pum?', 'How many times I ja? (Ja, on your feet)', 'So many times that I dive in mm-mm', ""Fuck it up on high ginger ('Ger)"", 'And if these keles wanna roll, Lekaa', 'Shebi, we go smoke ganja? (Ah)', 'Keles wanna snort (Ahh)', 'Shebi them go bring coca? (Yeah)', '[Blaqbonez & ODUMDOBLVCK]', 'Technician, my tester, look at how I control her (Mandingo)', 'She dey find me, make I knack am, put her on my vibration (Omo, with your jumbo)', 'Technician, my tester, look at how I permutate am, oh (Blaqie, they say I dey pimp oh)', 'She dey find me, make I knack am, put her on my vibration', '[ODUMODUBLVCK]', 'I-I-I-I-I, I go give am all, if she no dey stubborn', 'Blackie where you go? (Where?)', 'Modu why you go do me long jump?', 'Odogwu no dey lie oh', 'Baby, when I tell you I am busy comport', 'Listen to my vibration', 'Shawty kpompi (Prra), put it to a complete stop', '[Blaqbonez & ODUMODUBLVCK]', 'I been dey sing everyday for ghetto (Every day for ghetto)', 'I get a girl wey dey hi my hello (Hi my hello)', 'Hi my hello', 'Hi my hello', 'Hi my hello']"
5hqC4PiceksAR1UXRyHx0r,Commander,https://open.spotify.com/track/5hqC4PiceksAR1UXRyHx0r,2022-02-18,158400,True,40,185,6AgVfi3qmgN0r3mi7MhPf3,Commander,single,12kjvw4e3gLp6qVHO65n7W,Blaqbonez,"['afrobeats', 'nigerian hip hop', 'nigerian pop']",58,0.817,0.0187,0.19,0.181,-6.979,2024-05-31,
10iusab53B2DZKevX5s4XB,Problem Choke (feat. Qing Madi),https://open.spotify.com/track/10iusab53B2DZKevX5s4XB,2024-04-26,156447,True,41,184,1cWgzr9PJ3Dy8UJv3hsIIM,Problem Choke (feat. Qing Madi),single,7urO0i2T8Ta9E9xAuOD1d6,10Ten,[],25,0.441,1.11e-05,0.0637,0.225,-8.491,2024-05-31,
5gLciTnJbW6M8tw2CZSda3,Pay Day,https://open.spotify.com/track/5gLciTnJbW6M8tw2CZSda3,2019-12-20,198739,True,15,185,7uwdVlns3fDM3VTpHyP5rl,Pay Day,single,1GfKoGBZHaejrwTNqypO5N,Ever Real,[],4,0.669,0.0,0.149,0.889,-3.877,2024-05-31,
3IJdiBkuHpr2IJm8EksMba,Sabi,https://open.spotify.com/track/3IJdiBkuHpr2IJm8EksMba,2023-06-30,138831,True,51,185,0X0hFVPZ4GfWlY9Gr6tSst,Blessed,album,0a8YNI8VHVPYKIPvCiJDxa,Mohbad,"['afrobeats', 'nigerian pop']",59,0.771,0.000497,0.256,0.415,-4.938,2024-05-31,
5pXffsFBnfGGFG7Gjz7moX,Run,https://open.spotify.com/track/5pXffsFBnfGGFG7Gjz7moX,2022-11-29,152283,True,57,185,6w7LwKRKvtm3XjmUCvhVWO,"Where We Come From, Vol. 01",album,2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,"['afrobeats', 'ghanaian pop', 'nigerian pop']",60,0.82,0.0,0.136,0.183,-4.709,2024-05-31,
4d3fU25k4ChNL3JQ8dmJ8n,Live Some Life,https://open.spotify.com/track/4d3fU25k4ChNL3JQ8dmJ8n,2022-10-07,185192,False,47,185,5EM6i3JoeKaGKHr3yPeQPY,Live Some Life,single,1AC6rw8sH8VGrzMzgFUDG5,AMARIA BB,"['dancehall queen', 'jamaican dancehall']",47,0.679,0.0,0.472,0.56,-6.697,2024-05-31,
6083fF4mlfOevdyznpGy0f,Omnye Komnye,https://open.spotify.com/track/6083fF4mlfOevdyznpGy0f,2023-12-05,332904,False,7,185,2FgdYyptuSzC3em1NhTPdi,Omnye Komnye,single,3i5fCYRg82145RYxXVwYV4,Team Sebenza CPT,['gqom'],22,0.812,0.00173,0.0346,0.158,-9.721,2024-05-31,
4uUcj2jzUOxqW9rKUXkffd,Marlians Anthem,https://open.spotify.com/track/4uUcj2jzUOxqW9rKUXkffd,2020-12-18,192604,True,38,185,6iHR6cIn5tlLFVIGOB3pH2,Light,album,0a8YNI8VHVPYKIPvCiJDxa,Mohbad,"['afrobeats', 'nigerian pop']",59,0.765,5.04e-05,0.104,0.513,-3.628,2024-05-31,"['Mohbad, Marlian', 'Imole', 'Awon te yin sa fun', 'Won le koju awa o', 'Awon ton gapa siyin', 'To ba ri wa wan feyin', 'Coz we no be mate', 'And we no relate o', 'Marlians la wa', 'No manners la wa', 'Eri poco lawa', 'MBG lawa', 'Awon te yin sa fun', 'Won le koju awa o', 'Awon ton gapa siyin', 'To ba ri wa wan feyin', 'Cos we no be mate', 'And we no relate o', 'Marlians la wa', 'No manners la wa', 'Eri poco lawa', 'MBG lawa', ""Mi o lo'se kan tin mo fin we"", 'Mi o logun ti mo mansa', 'Mi o de le lo sogun le de bouncer', 'Awa wa lori titi olodah', 'Tin mo ti lose blood at strength', 'Hunger make me lose my fear', 'Won ti gbowo mi japa', 'But nisin omo ope mi ti gbera', 'No be say na me be best o', 'But I dey try my best o', 'Make I live life if I no go reach here \xa0', 'I no go dey for here o', ""See the life I'm living in"", 'Everybody see me won fe bami ya photo', 'Won fe bami fo motor', 'Awon te yin sa fun', 'Won le koju awa o', 'Awon ton gapa siyin', 'To ba ri wa wan feyin', 'Cos we no be mate', 'And we no relate o', 'Marlians la wa', 'No manners la wa', 'Eri poco lawa', 'MBG lawa', 'Awon te yin sa fun', 'Won le koju awa o', 'Awon ton gapa siyin', 'To ba ri wa wan feyin', 'Coz we no be mate', 'And we no relate o', 'Marlians la wa', 'No manners la wa', 'Eri poco lawa', 'MBG lawa']"
5jYCb3QsnXxS2Qh5HzwT7J,Small Money,https://open.spotify.com/track/5jYCb3QsnXxS2Qh5HzwT7J,2024-04-19,145500,True,58,185,3wxXvsPsPxi0ZDrbPGmiB4,Small Money,single,2uFxJXYNWECbpiNTpdBDXb,Nasboi,['viral afropop'],43,0.81,0.0,0.0394,0.953,-5.9,2024-05-31,
1hf7ngzSpYKOyc0cTqmCXP,Warning!,https://open.spotify.com/track/1hf7ngzSpYKOyc0cTqmCXP,2024-05-15,164827,False,50,183,6VLWSdz3qe1ZHo5p3UCvQr,Warning!,single,4j2hypl84JFGRz00du5JT8,Kel-P,[],40,0.556,2.92e-06,0.384,0.559,-6.717,2024-05-31,"['Wobe!', '[Kel-P]', 'Sare ko fun won ko salo, emi ni gan gan baba won', 'I came I gave them pepper', 'Mo fun wan wan gba, wan jetan o', 'Now I dey give them tension o, emi ni gan gan baba wan', 'I came I gave them pepper, mofun wan wan gba, wan jetan o', '[Kel-P]', 'I never start them dey talk plenty things for their mouth', 'Never finish but water don dey comot for their eyes', 'Sensei me I top them all', 'DaBully gan gan wan ko mi je oo', 'As you can see say the price don dey rise', 'Na my money wey dey ooze anyhow', 'Give them more more, that bi jara o', 'Mi o sanra, I no tire o', 'Jesu, Show themm, shey na money or the Benz', 'Oba ni ko flex, I getti connections', 'Say! Different style, different flow, different potion', 'Different kinda wave it got me caught up in the motion', 'Different girls inna mi yard with no clothes on', 'Oh lolololo', '[Kel-P]', 'Sare ko fun won ko salo, emi ni gan gan baba won', 'I came I gave them pepper', 'Mo fun wan wan gba, wan jetan o', 'Now I dey give them tension o, emi ni gangan baba wan', 'I came I gave them pepper, mofun wan wan gba, wan jetan o', '[Blaqbonez]', 'I been coming', 'You no like to see the ice on my body?', 'Them tell em say make I cool down make I suffree', ""But I kill em with the drip, I'm stunning"", ""Money in the bank, if not we don't arrive"", 'Show up to the p, higher than a kite', ""Looking at her I know say she don't bite"", 'Make me bite my lip like damn she nice', 'Issa vibe when I be up on it', 'My flow make a girl buss it', 'Buss it down like a thotiana', 'Baby gyal me no want drama', 'Me no want drama', 'I run game in my New Balance', 'Shades from Balenciaga', 'Dem no fit touch me like MC Hammer', '[Kel-P]', 'Ko fun won ko salo, emi ni gan gan baba won', 'I came I gave them pepper', 'Mo fun wan wan gba, wan jetan o', 'Now I dey give them tension o, emi ni gan gan baba wan', 'I came I gave them pepper, mofun wan wan gba, wan jetan o']"
3ODF8pR2NRmNHGiwmPwIZ4,Fatherhood,https://open.spotify.com/track/3ODF8pR2NRmNHGiwmPwIZ4,2021-11-19,209638,True,25,185,6LA40Qofnr0Gu3NXJQWWsE,Earning Wish,album,5sw96lcKm8tdmqudO4AJ8a,Davolee,"['afrobeats', 'nigerian hip hop', 'nigerian pop']",34,0.505,1.14e-06,0.276,0.321,-7.753,2024-05-31,
1eldTykrnkEBLX41bk5eMw,Petit génie,https://open.spotify.com/track/1eldTykrnkEBLX41bk5eMw,2023-08-04,217259,True,80,183,4Ta3fRzeMUtQlQrrcn1cuE,Petit génie,single,6L8y2rKomt32RmT4wfwZS7,Jungeli,[],64,0.793,1.07e-05,0.247,0.97,-5.973,2024-05-31,"['[Jungeli]', ""Parle-moi lovés, n'me parle pas de sentiments"", ""C'est pas avec amour qu'on achète vêtements"", ""C'est dommage pour mon ex, j'étais l'chouchou d'son passé"", ""Y'a plus rien à coller, quand c'est cassé, c'est cassé"", '[Abou Debeing, Jungeli]', 'Petit génie, fait son malin', ""Elle veut câlin, j'fais le gamin"", ""J'suis dans l'c-tru, j'suis dans l'machin"", ""J'ai le bras long, elle m'donne sa main"", ""C'est ma jolie madame"", ""Même dans l'miroir y'a pas deux comme toi"", 'Ma jolie madame, tu peux chercher', ""Mais y'a pas deux comme moi"", '[Abou Debeing, Jungeli]', 'Elle veut du bouche à bouche', 'Il faut que je touche son poux', ""Tout le temps elle m'parle d'amour"", 'Elle veut que je donne tout pour nous', ""T'sais qu'on est bons qu'à ça"", ""T'sais qu'on est bons qu'à ça"", ""T'sais qu'on est bons qu'à ça"", ""T'sais qu'on est bons qu'à ça"", '[Imen Es]', ""Parle-moi lovés, n'me parle pas de sentiments"", ""C'est pas avec amour qu'on achète vêtements"", ""C'est dommage pour mon ex, j'étais l'chouchou d'son passé"", ""Y'a plus rien à coller, quand c'est cassé, c'est cassé"", '[Alonzo]', ""C'est le capo hein"", 'Fais en un, fais en un, fais en un', ""J'arrive et tout s'éteint, tout est plein, tout est plein"", ""Fais en un, j'suis pas Omah Lay"", ""J'ai jeté le chopper dans l'allée"", 'Elle veut se caler', ""Mais j'suis légendaire comme Pepe Kalle"", ""C'est pas comme ça"", '[Jungeli]', 'Mwana natikaka moke sima ekoli', 'Mwana natikaka moke sima ekoli', 'Mwana natikaka moke sima ekoli', 'Mwana natikaka moke sima ekoli', '[Lossa, Imen Es]', ""Parle-moi lovés, n'me parle pas de sentiments"", ""C'est pas avec amour qu'on achète vêtements"", ""C'est dommage pour mon ex, j'étais l'chouchou d'son passé"", ""Y'a plus rien à coller, quand c'est cassé, c'est cassé"", ""Parle-moi lovés, n'me parle pas de sentiments"", ""C'est pas avec amour qu'on achète vêtements"", ""C'est dommage pour mon ex, j'étais l'chouchou d'son passé"", ""Y'a plus rien à coller, quand c'est cassé, c'est cassé"", 'Imen, ah-ah', 'Capo, ah-ah', 'Abou, ah-ah', 'Lossa, ah-ah', 'Jungeli, yeah', 'Jungeli, yeah (oh Jungeli) ah-ah-ah', 'Capo, ah-ah']"
5mhM7bfzv52bzfCzlq8vH1,Ngozi,https://open.spotify.com/track/5mhM7bfzv52bzfCzlq8vH1,2023-07-21,221217,False,71,185,60dzSRKqWPNVTunBR1aHal,Trench to Triumph,album,3Uv5hfyuC7TkLsQ6p4ikSb,Crayon,"['afrobeats', 'nigerian pop']",59,0.58,0.0,0.317,0.52,-7.229,2024-05-31,"['Can feel your love taking over', 'On a good day, I be loner', 'See what you make me discover', 'Girl, you don change my persona', 'The revelation is in order', ""All the pressure I've been under"", 'Why I call you Ngọzi', 'God don bless me, Ngọzi', 'No deserve this kind loving', 'The loving wey you show me', 'Private lounging in Paris', 'With expensive room service', 'No one make me do like this', 'Girl, I gat you, no worries', 'No worries, girl', 'E dey do me wah wah oh', 'Scatter my internal', 'Craving your nsala oh', ""You're killing me, Kitana oh"", 'Jeka lo, biza wa o', 'Hypertension idi nla nla', 'Referee, no disallow', ""You're killing me, Kitana oh"", 'E dey do me wah wah wah oh', 'Scatter my internal', 'Craving your nsala oh', ""You're killing me, Kitana oh"", 'Jeka lo, biza wa wa o', 'Hypertension idi nla nla', 'Referee, no disallow', ""You're killing me, Kitana oh"", 'Everything you do me, I like', 'My best friend, the love of my life', 'I no fit dey without', 'Abi you want make bad belle off my light?', 'The future I want to hold on to', 'Girly no fear, I dey for you', 'I go run the matter for me and you', 'Make I be the reason you believe in true love', 'Why I call you Ngọzi', 'God don bless me, Ngọzi', 'No deserve this kind loving', 'The loving wey you show me', 'Private lounging in Paris', 'With expensive room service', 'No one make me do like this', 'Girl, I gat you, no worries', 'No worries, girl', 'E dey do me wah wah wah oh', 'Scatter my internal', 'Craving your nsala oh', ""You're killing me, Kitana oh"", 'Jeka lo, biza wa wa o', 'Hypertension idi nla nla', 'Referee, no disallow', ""You're killing me, Kitana oh"", 'E dey do me wah wah wah oh', 'Scatter my internal', 'Craving your nsala oh', ""You're killing me, Kitana oh"", 'Jeka lo, biza wa wa o', 'Hypertension idi nla nla', 'Referee, no disallow', ""You're killing me, Kitana oh""]"
4XXGZkEY9lZrxFp3O0oEtG,Let You Go - Sped Up,https://open.spotify.com/track/4XXGZkEY9lZrxFp3O0oEtG,2023-03-04,169043,False,17,185,0ZgkTEaBEP6rjjFSWcuBqD,Let You Go (Sped Up),single,2gZKJ3bLxzw0rjNKkBj4l9,RAFFEAL,[],10,0.677,4.82e-05,0.0856,0.786,-4.943,2024-05-31,
2ePVcmvh7t6ILzeXeGImNd,No Room For Love,https://open.spotify.com/track/2ePVcmvh7t6ILzeXeGImNd,2022-03-25,189789,True,45,185,43t1GQw77khvtxV299Gexe,Bitter Sweet,single,3xBgAZIqiYzRh0Du0uXFAk,Majeeed,"['afrobeats', 'nigerian pop']",44,0.781,1.98e-05,0.112,0.528,-7.351,2024-05-31,
1rnGPIvk8i6Z9dx6gMI8mH,Kayamata,https://open.spotify.com/track/1rnGPIvk8i6Z9dx6gMI8mH,2024-03-01,178150,True,21,185,0CjfKV4AE8pGn0cqHlSFeP,DRUMROLLS,single,1hox0lgv5Ga5J0lsGOzNop,FRDND,[],8,0.68,0.323,0.213,0.361,-9.565,2024-05-31,
